country_iso3,country_name,region,income_group,lending_type,year,IT.NET.USER.ZS,IT.CEL.SETS.P2,IT.NET.BBND.P2,IT.NET.SECR.P6,SE.SEC.ENRR,SE.TER.ENRR,IT.NET.USER.ZS_z,IT.CEL.SETS.P2_z,IT.NET.BBND.P2_z,IT.NET.SECR.P6_z,SE.SEC.ENRR_z,SE.TER.ENRR_z,pillar_access_adoption,pillar_infra_capacity,pillar_human_capital,n_pillars_available,dii_core_z,dii_core_0_100
PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD,2020,73.9575,119.1,8.51592,6.2431896757063825,85.6669309236136,,0.526669861584903,0.28656326698266704,-0.458480141418259,0.0648232890722196,-0.19045546310360337,,0.406616564283785,-0.1968284261730197,-0.19045546310360337,3,0.0064442250023873104,56.20272214828612
PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD,2021,77.0184,119.313,10.8119,6.439442676232315,84.787987118923,,0.6356955531751428,0.291978288591949,-0.30529652372309046,0.13030330992171857,-0.22478486862855404,,0.4638369208835459,-0.08749660690068595,-0.22478486862855404,3,0.050518481784768636,57.575240869352996
PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD,2022,76.2592,128.088,11.1528,6.441877862460666,82.3071472143291,,0.6086537337575503,0.5150619253123598,-0.2825522945606923,0.131115812378127,-0.32168043655085427,,0.561857829534955,-0.07571824109128265,-0.32168043655085427,3,0.05481971729760602,57.70918586800006
PSE,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,2015,56.7,78.0924,6.07091,3.5130962313734027,88.3909219114319,46.0871831764203,-0.08802218082698898,-0.7559580482510565,-0.6216067701784677,-0.8460752713418005,-0.08406300573820631,-0.12717542123787828,-0.42199011453902274,-0.733841020760134,-0.10561921348804229,3,-0.420483449595733,42.90774524553988
PSE,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,2016,59.9,80.1511,6.92213,4.692092324858103,88.6612882360835,45.3924907557838,0.02595809069078895,-0.7036204661523318,-0.5648149170027078,-0.45270197984578187,-0.07350315521110459,-0.15093742414610506,-0.3388311877307714,-0.5087584484242449,-0.11222028967860483,3,-0.3199366419445404,46.038878608177505
PSE,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,2017,63.3,84.2594,7.58785,6.3075941044833215,89.7461522132674,45.5044081379083,0.14706212917842812,-0.5991766479485181,-0.5203992870878009,0.0863118947384386,-0.031131008990372546,-0.14710928225118278,-0.226057259385045,-0.21704369617468117,-0.08912014562077766,3,-0.1774070337268346,50.47740054516747
PSE,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,2018,64.4,90.2055,7.50601,6.152778420471755,89.6454662001111,46.4852162059319,0.18624284751266465,-0.44801110808490147,-0.5258595033232092,0.03465747829772134,-0.03506355957880244,-0.11356067358285249,-0.1308841302861184,-0.2456010125127439,-0.07431211658082747,3,-0.15026575312656326,51.32260857491451
PSE,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,2019,70.6226,86.7372,7.35978,6.325614506880228,90.3135207321564,45.6330464687168,0.407884609245954,-0.5361844388242064,-0.5356157034711044,0.09232442102595337,-0.00897097570600611,-0.14270919913529048,-0.06414991478912621,-0.22164564122257552,-0.0758400874206483,3,-0.12054521447745,52.24813741360853
PSE,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,2020,76.01,80.1298,7.43459,6.2853961413286195,90.2544056722155,45.3895360497376,0.5997775201131033,-0.7041619683132598,-0.5306245160740994,0.07890552089298887,-0.011279866052024919,-0.15103849007338024,-0.05219222410007829,-0.2258594975905553,-0.08115917806270258,3,-0.11973696658444538,52.27330710325047
PSE,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,2021,82.1783,78.1621,8.01283,6.388864221829893,91.0094011735985,44.2081176768623,0.8194851791140748,-0.754186090475625,-0.49204539295627864,0.11342775520443715,0.01820842045522702,-0.19144898827109214,0.0326495443192249,-0.18930881887592074,-0.08662028390793255,3,-0.08109318615487614,53.47671507798424
PSE,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,2022,88.6469,76.5666,7.93673,6.251678075207725,90.1364802874113,45.7982801281791,1.0498891742202938,-0.7947479072719117,-0.49712264681153967,0.0676554525287641,-0.01588574453370339,-0.13705737023944217,0.12757063347419106,-0.2147335971413878,-0.07647155738657278,3,-0.05454484035125651,54.30345849441301
PYF,French Polynesia,East Asia & Pacific,High income,Not classified,2015,64.5602,96.5696,18.6809,5.345838660207944,,,0.191948984855523,-0.28621890609602785,0.21970887163892547,-0.2345788247639586,,,-0.04713496062025242,-0.007434976562516571,,2,-0.027284968591384497,55.15235957762454
PYF,French Polynesia,East Asia & Pacific,High income,Not classified,2016,68.4404,100.334,19.8594,5.556441800978987,,,0.33015718783779885,-0.19051793264072103,0.29833625230154276,-0.1643108644693306,,,0.06981962759853891,0.06701269391610608,,2,0.06841616075732249,58.13259342040712
PYF,French Polynesia,East Asia & Pacific,High income,Not classified,2017,72.7039,102.768,20.595,6.380296541539527,,,0.4820180902178138,-0.12863923500226182,0.3474141489629099,0.11056913962892218,,,0.17668942760777598,0.22899164429591604,,2,0.202840535951846,62.31870987458077
PYF,French Polynesia,East Asia & Pacific,High income,Not classified,2018,,108.169,21.3677,6.602860180809586,,,,0.008668425616192764,0.3989672902764478,0.18482773287686624,,,0.008668425616192764,0.291897511576657,,2,0.15028296859642487,60.6820119380682
PYF,French Polynesia,East Asia & Pacific,High income,Not classified,2019,,113.965,22.2195,6.987772185221106,,,,0.156018027716649,0.4557978399993307,0.3132540295782934,,,0.156018027716649,0.38452593478881203,,2,0.2702719812527305,64.41859601721127
PYF,French Polynesia,East Asia & Pacific,High income,Not classified,2020,,119.982,22.9219,7.120148064829233,,,,0.3089860325196931,0.5026606929288364,0.357421381585559,,,0.3089860325196931,0.43004103725719767,,2,0.3695135348884454,67.50908239671685
PYF,French Polynesia,East Asia & Pacific,High income,Not classified,2021,,115.414,26.7245,7.381354647445158,,,,0.19285542824176297,0.7563632620486229,0.4445732336840295,,,0.19285542824176297,0.6004682478663262,,2,0.3966618380540446,68.35450911653574
PYF,French Polynesia,East Asia & Pacific,High income,Not classified,2022,,116.866,27.9145,7.612470261576723,,,,0.22976909667686682,0.8357579018352286,0.5216852023745664,,,0.22976909667686682,0.6787215521048975,,2,0.45424532439088217,70.14771945725332
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2015,92.8848,154.098,9.7957,5.978069690735735,101.946830749512,15.9339905308662,1.200838234428166,1.1763047049246553,-0.3730955430097699,-0.023634273854075218,0.4453977962814701,-1.158567487786549,1.1885714696764107,-0.19836490843192256,-0.35658484575253946,3,0.21120723849731624,62.57925779337963
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2016,95.1247,140.518,9.76074,5.96552862760352,97.44147524298,14.8163562584538,1.280620862607126,0.831065299037113,-0.375428010746694,-0.02781861281027778,0.2694295769341025,-1.196796246360113,1.0558430808221195,-0.2016233117784859,-0.4636833347130052,3,0.1301788114435428,60.055947335326415
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2017,97.3888,147.358,9.47867,6.064555185311227,101.989694099425,16.7774362605473,1.3612654665894388,1.004956133814049,-0.39424720910350736,0.005221702731282272,0.44707193439299464,-1.1297173675228926,1.1831108002017439,-0.19451275318611255,-0.341322716564949,3,0.21575844348356074,62.72098710438937
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2018,99.6528,142.911,9.70272,6.060052172433237,102.1549014004,17.4458250857575,1.4419065086882668,0.8919016685723773,-0.3792989998226763,0.0037192677297986586,0.45352452942874916,-1.1068550809386815,1.166904088630322,-0.18778986604643882,-0.3266652757549662,3,0.21748298227630566,62.774691056561174
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2019,99.6528,140.017,10.1747,6.1506904586276585,105.162567508393,21.0931416049405,1.4419065086882668,0.8183285580688023,-0.3478093510105065,0.0339608276237546,0.5709966464786969,-0.9820983639204617,1.1301175333785345,-0.15692426169337592,-0.2055508587208824,3,0.2558808043214254,63.97043962846197
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2020,99.6528,135.498,10.5632,6.1032069050515725,105.869328366077,23.7649212314763,1.4419065086882668,0.7034436629873734,-0.32188933625664407,0.01811788983509356,0.5986010052137092,-0.8907099546475982,1.07267508583782,-0.15188572321077526,-0.1460544747169445,3,0.25824496263670005,64.04406200542687
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2021,99.6528,137.71,11.0796,6.278811903321218,95.6694483531864,31.2813974439236,1.4419065086882668,0.7596785352865817,-0.28743606568033897,0.07670868292950642,0.2002185200085062,-0.633608359302503,1.1007925219874242,-0.10536369137541628,-0.2166949196469984,3,0.25957797032166985,64.08557326702297
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2022,99.6528,162.249,12.6414,6.24133564976509,102.968360766419,35.0854901088778,1.4419065086882668,1.38352461636717,-0.18323560482427123,0.06420469135923686,0.4852962721785204,-0.5034891032366532,1.4127155625277183,-0.05951545673251719,-0.009096415529066398,3,0.4480345634220449,69.95430982714
ROU,Romania,Europe & Central Asia,High income,IBRD,2015,55.7632,116.35,21.449,5.892280070280407,91.3377075195312,49.3609886169434,-0.1213899053138187,0.21665101615860663,0.4043914786921211,-0.05225807130446476,0.031031267178522705,-0.015194676828139537,0.047630555422393965,0.17606670369382818,0.007918295175191584,3,0.07720518476380457,58.406292873772045
ROU,Romania,Europe & Central Asia,High income,IBRD,2016,59.504,115.791,22.4983,8.138122011165116,88.7795104980469,49.911319732666,0.011853032090463884,0.20243976226382496,0.4743988698921926,0.6970694636616972,-0.06888568143023246,0.003629437533589842,0.10714639717714441,0.5857341667769449,-0.03262812194832131,3,0.22008414733525603,62.85569407284848
ROU,Romania,Europe & Central Asia,High income,IBRD,2017,63.7473,113.767,24.1489,9.413722147208741,88.3843231201172,50.5108184814453,0.16299443400652272,0.15098434565731647,0.5845239055491431,1.1226747959619452,-0.0843207384644716,0.02413533422801463,0.1569893898319196,0.8535993507555442,-0.03009270211822849,3,0.32683201282307844,66.17993489985508
ROU,Romania,Europe & Central Asia,High income,IBRD,2018,70.6813,115.492,25.9702,9.676530227235023,86.5577163696289,51.9943504333496,0.40997543485160776,0.19483839390150004,0.7060377353334661,1.2103609893624063,-0.1556635518929115,0.07487964855823093,0.30240691437655387,0.9581993623479362,-0.04039195166734029,3,0.4067381083523833,68.66829477357552
ROU,Romania,Europe & Central Asia,High income,IBRD,2019,73.6575,116.252,27.0606,9.860872593440522,86.4074096679688,52.4439697265625,0.5159842111301115,0.21415959776560378,0.7787872439244871,1.2718670144944249,-0.1615341657898075,0.0902589079765658,0.36507190444785764,1.025327129209456,-0.03563762890662085,3,0.45158713491689756,70.06494064069378
ROU,Romania,Europe & Central Asia,High income,IBRD,2020,78.4553,116.478,29.3141,9.969993191162715,86.416877746582,53.4911117553711,0.6868762569701099,0.21990511365150836,0.9291366731338278,1.3082752171451393,-0.16116436568595566,0.126076474419969,0.4533906853108091,1.1187059451394834,-0.01754394563299333,3,0.518184228272433,72.13884418603162
ROU,Romania,Europe & Central Asia,High income,IBRD,2021,83.5904,119.123,31.695,10.056974033855806,86.1970901489258,55.2656097412109,0.8697825358047797,0.2871479876259231,1.087985999073264,1.337296467152973,-0.16974873425312542,0.1867733023219265,0.5784652617153514,1.2126412331131187,0.008512284034400533,3,0.5998729262876236,74.68271617640961
ROU,Romania,Europe & Central Asia,High income,IBRD,2022,85.5031,121.142,33.2116,10.116138681086497,83.0334701538086,58.2390403747559,0.9379106812210467,0.33847629104911486,1.1891707979811343,1.3570368141735882,-0.29331203051806753,0.2884797054189557,0.6381934861350808,1.2731038060773612,-0.002416162549555928,3,0.6362937098876287,75.81689769134137
RUS,Russian Federation,Europe & Central Asia,High income,IBRD,2015,70.0992,156.419,18.4997,5.772043377209269,96.3292563031308,84.2355651240256,0.38924171108582706,1.2353106446201623,0.20761953657225912,-0.09237517090586707,0.2259890124579082,1.177692655417678,0.8122761778529947,0.05762218283319603,0.7018408339377932,3,0.5239130648746613,72.31724618439803
RUS,Russian Federation,Europe & Central Asia,High income,IBRD,2016,73.0914,157.174,18.8798,7.055783345753791,95.8434944997854,83.860044350614,0.4958203887219193,1.2545047353009497,0.23297911857468656,0.33594602510317395,0.20701633883920512,1.1648479410594443,0.8751625620114345,0.28446257183893026,0.6859321399493248,3,0.6151857579332298,75.1595738625168
RUS,Russian Federation,Europe & Central Asia,High income,IBRD,2017,76.0081,155.486,21.2764,8.166978577583295,97.5206298303399,81.7051021681418,0.5997098443268893,1.2115913246133079,0.3928759200138284,0.7066974875168415,0.2725211624417727,1.09113799276312,0.9056505844700986,0.5497867037653349,0.6818295776024463,3,0.7124222886126267,78.18762171793554
RUS,Russian Federation,Europe & Central Asia,High income,IBRD,2018,80.8647,156.683,21.8963,8.548453472387832,99.1831046517789,81.5681115998523,0.7726962776560272,1.2420222206992717,0.4342345227060274,0.8339769889686464,0.33745338224425386,1.0864522207791498,1.0073592491776495,0.6341057558373369,0.7119528015117018,3,0.7844726021755628,80.43134427716427
RUS,Russian Federation,Europe & Central Asia,High income,IBRD,2019,82.6422,163.646,22.4233,9.134613892552503,100.471744682473,80.9520697471091,0.8360087566006681,1.4190400397857925,0.46939500604009565,1.029550032084805,0.38778452509240746,1.0653804660548634,1.1275243981932304,0.7494725190624503,0.7265824955736354,3,0.8678598042764386,83.02810947154846
RUS,Russian Federation,Europe & Central Asia,High income,IBRD,2020,84.9947,163.101,23.1557,9.491067240733395,91.5812884026933,57.2232854739754,0.9198020655836594,1.4051847028042972,0.51825940451044,1.1484810680853186,0.040544943560986285,0.2537357378882933,1.1624933841939784,0.8333702362978792,0.14714034072463977,3,0.7143346537388324,78.24717477971927
RUS,Russian Federation,Europe & Central Asia,High income,IBRD,2021,88.2138,169.073,23.7409,9.693446576523694,92.171155276901,54.9542479280814,1.0344626568470596,1.5570086889574934,0.5573028861937355,1.2160051471645859,0.06358370783959595,0.1761231496942137,1.2957356729022766,0.8866540166791607,0.11985342876690483,3,0.7674143727827807,79.9001330691013
RUS,Russian Federation,Europe & Central Asia,High income,IBRD,2022,90.418,168.476,24.6346,9.900484709986026,92.7729443625069,53.9151941239211,1.1129736926218992,1.5418313748695063,0.616928927855323,1.2850836390063625,0.08708812467489788,0.14058224154145246,1.3274025337457027,0.9510062834308428,0.11383518310817517,3,0.7974146667615737,80.83437378305618
RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA,2015,12.5,75.2543,0.181486,2.1061420402835047,39.4099042857311,7.53124856448318,-1.662374681166299,-0.8281100333651532,-1.0145384483554336,-1.315507022805304,-1.9971423267641195,-1.4459838653242973,-1.245242357265726,-1.1650227355803688,-1.7215630960442083,3,-1.3772760629634344,13.112216746676413
RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA,2016,14.6,74.8502,0.182236,2.602753150992018,38.506238583342,7.57807264441764,-1.587575127982757,-0.8383833208407906,-1.0144884097169127,-1.1498122013445267,-2.03243730943622,-1.4443822443903045,-1.2129792244117739,-1.0821503055307198,-1.7384097769132623,3,-1.3445131022852521,14.132489807897015
RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA,2017,17.2,72.2765,0.178494,2.9416872568488746,39.6912128982215,7.34488296090452,-1.4949661573745625,-0.9038135608211122,-1.01473806916404,-1.036726479044038,-1.9861550971092685,-1.4523585138488517,-1.1993898590978374,-1.025732274104039,-1.71925680547906,3,-1.3147929795603122,15.058005694274739
RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA,2018,19.2,77.6795,0.0600657,3.6096881798647984,41.1796940634956,6.76094647714264,-1.4237284876759513,-0.7664550549293307,-1.0226393903565105,-0.8138472657359724,-1.9280186459889004,-1.472332102178283,-1.095091771302641,-0.9182433280462414,-1.7001753740835917,3,-1.2378368244774913,17.454501319238297
RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA,2019,21.358,75.5985,0.0695439,4.268914145447655,44.0779032495009,6.3142892660234,-1.3468630420711496,-0.8193595618256471,-1.022007022058338,-0.5938958262409486,-1.8148216498765775,-1.4876100433711226,-1.0831113019483984,-0.8079514241496433,-1.65121584662385,3,-1.1807595242406306,19.23194849230923
RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA,2020,23.8,81.2379,0.135353,4.409205612720414,,7.56709586345553,-1.2598818473691449,-0.6759911446266631,-1.0176163583699507,-0.5470874300512905,,-1.4447577059519918,-0.967936495997904,-0.7823518942106206,-1.4447577059519918,3,-1.0650153653868388,22.83634335857665
RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA,2021,24.4416,81.6382,0.238872,4.608779662473676,44.1820840550314,,-1.2370288029298304,-0.6658144631703462,-1.0107097586085476,-0.48049933762038904,-1.8107526012048805,,-0.9514216330500883,-0.7456045481144683,-1.8107526012048805,3,-1.1692595941231456,19.590068413766836
RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA,2022,31.2252,80.5952,0.349952,4.758083687581904,44.1547093958443,7.41325884733851,-0.9954048748460806,-0.6923302732101624,-1.0032987026526687,-0.4306838919925447,-1.81182178875854,-1.4500197118639266,-0.8438675740281215,-0.7169912973226067,-1.6309207503112333,3,-1.063926540553987,22.870250509284386
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2015,69.6162,176.134,21.1362,4.565550564637582,102.979200639837,57.0892771397236,0.3720378138536128,1.7365179264370167,0.38352203051964173,-0.4949227717591116,0.4857196512482857,0.2491519734284761,1.0542778701453148,-0.05570037061973493,0.3674358123383809,3,0.45533777062132025,70.18173938209151
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2016,74.8793,156.041,20.8268,4.720252236576635,105.491550199825,63.9826623355369,0.5595033035489931,1.2257008879614366,0.3628794241751243,-0.44330639556677415,0.5838459096108655,0.48494069690463476,0.8926020957552149,-0.04021348569582492,0.5343933032577501,3,0.4622606377723801,70.39732474783469
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2017,94.1756,130.63,21.6139,5.188652969787115,106.244903966787,70.7471342981424,1.24681502645165,0.579686267710455,0.41539330734826496,-0.2870239963456218,0.6132700739678707,0.7163199342090771,0.9132506470810524,0.06418465550132157,0.6647950040884739,3,0.547410102223616,73.04896864565892
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2018,93.31,136.046,22.4661,5.200264633350643,106.376211565111,73.1971736383918,1.215983363006091,0.717375267878859,0.4722505443450256,-0.28314975253686686,0.6183986291352385,0.8001237014575167,0.966679315442475,0.09455039590407938,0.7092611652963776,3,0.590163625547644,74.38035833745866
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2019,95.7247,135.526,22.3214,5.342768609773918,104.048257824894,77.9664942011008,1.301992163516709,0.7041554968139462,0.46259642301971315,-0.2356031503329451,0.5274744226447373,0.9632586453763254,1.0030738301653277,0.11349663634338403,0.7453665340105313,3,0.6206456668397476,75.3296011695345
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2020,97.8623,139.444,25.4597,5.536612171287577,104.411027399625,73.7510866368859,1.3781309848905852,0.8037613872607342,0.6719781020468596,-0.1709270413540238,0.5416433191960228,0.8190703343703414,1.0909461860756597,0.2505255303464179,0.6803568267831821,3,0.6739428477350865,76.9893314497325
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2021,100.0,145.004,33.7974,5.728325766995671,104.280975297041,71.5417709350586,1.4542733681479456,0.9451112471086528,1.228254310575247,-0.10696159771516517,0.5365638006361869,0.7435005360358333,1.1996923076282993,0.5606463564300409,0.6400321683360102,3,0.8001236107981168,80.91873315008615
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2022,100.0,149.798,41.823,5.783081612960208,122.158039993668,69.3457565307617,1.4542733681479456,1.0669873672724879,1.7637077736604412,-0.08869225189226627,1.2347984321235965,0.6683857095150546,1.2606303677102169,0.8375077608840874,0.9515920708193255,3,1.0165767331378766,87.65931108226943
SDN,Sudan,Sub-Saharan Africa ,Low income,IDA,2015,,69.8036,0.0701896,0.5449704717253651,42.5230712890625,15.8645696640015,,-0.9666811990257735,-1.0219639421264806,-1.8363935650995915,-1.8755496015478823,-1.1609420334003033,-0.9666811990257735,-1.429178753613036,-1.5182458174740927,3,-1.3047019233709674,15.372251799514796
SDN,Sudan,Sub-Saharan Africa ,Low income,IDA,2016,14.1,67.3955,0.0639265,0.8154992432343316,40.9556007385254,,-1.6053845454074098,-1.0279014503746535,-1.0223818047890414,-1.7461313548336357,-1.9367711857841434,,-1.3166429978910317,-1.3842565798113386,-1.9367711857841434,3,-1.5458902544955044,7.861393445038025
SDN,Sudan,Sub-Saharan Africa ,Low income,IDA,2017,18.6,67.0598,0.0715194,1.0471426451890071,43.0903282165527,,-1.4450997885855343,-1.0364358295025218,-1.0218752202844736,-1.6688432891786253,-1.8533939267519226,,-1.2407678090440282,-1.3453592547315494,-1.8533939267519226,3,-1.4798403301758334,9.918257570992791
SDN,Sudan,Sub-Saharan Africa ,Low income,IDA,2018,24.6,68.0534,0.0708831,1.6796158801945182,42.1366996765137,,-1.2313867794897004,-1.011175897713872,-1.021917673065395,-1.4578179264890063,-1.8906403362452908,,-1.1212813386017864,-1.2398677997772007,-1.8906403362452908,3,-1.4172631582080928,11.866976535471824
SDN,Sudan,Sub-Saharan Africa ,Low income,IDA,2019,25.9,72.4819,0.0719282,1.6173423632843906,43.5378608703613,,-1.1850822941856032,-0.8985917512504715,-1.0218479458905705,-1.4785955511608286,-1.8359143906584168,,-1.0418370227180374,-1.2502217485256995,-1.8359143906584168,3,-1.3759910539673845,13.15223327860629
SDN,Sudan,Sub-Saharan Africa ,Low income,IDA,2020,26.4383,75.2207,0.0615142,1.9497638406052078,,,-1.1659086753862218,-0.82896423395704,-1.0225427490659804,-1.3676827742480901,,,-0.9974364546716309,-1.1951127616570352,,2,-1.096274608164333,21.862897654651903
SDN,Sudan,Sub-Saharan Africa ,Low income,IDA,2021,,71.7672,0.0632992,2.252235532341891,,,,-0.916761309673728,-1.0224236571063006,-1.2667627749195494,,,-0.916761309673728,-1.1445932160129249,,2,-1.0306772628433265,23.905667994488034
SDN,Sudan,Sub-Saharan Africa ,Low income,IDA,2022,,70.2084,0.0604394,2.3472361664105654,,,,-0.956390115704472,-1.0226144577708902,-1.235065713051135,,,-0.956390115704472,-1.1288400854110128,,2,-1.0426151005577424,23.533911169795665
SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA,2015,21.7,102.509,0.689431,1.988456305262881,50.5380516052246,10.8409366679467,-1.334681400552687,-0.13522369789805513,-0.9806492800307215,-1.3547729925595897,-1.5625039801103657,-1.3327757519152483,-0.7349525492253711,-1.1677111362951555,-1.447639866012807,3,-1.1167678505111112,21.224716529665642
SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA,2016,25.6648,101.011,0.654181,2.085726845490497,,10.8875992426245,-1.1934598441421598,-0.1733068076196707,-0.9830010960412071,-1.3223185741044452,,-1.3311796552798723,-0.6833833258809152,-1.152659835072826,-1.3311796552798723,3,-1.055740938744538,23.12515876065072
SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA,2017,29.6431,101.831,0.722423,2.2811946602231896,,11.3494415127099,-1.0517574334611672,-0.15246024555576887,-0.9784481136812765,-1.2571005313239403,,-1.315382308081444,-0.602108839508468,-1.1177743225026084,-1.315382308081444,3,-1.0117551566975067,24.49492228538589
SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA,2018,35.3,104.056,0.815734,2.8954330364466543,,12.4178375059947,-0.8502652466021301,-0.09589487897993831,-0.9722225731492362,-1.0521592485211828,,-1.2788377482943791,-0.4730800627910342,-1.0121909108352094,-1.2788377482943791,3,-0.9213695739735409,27.3096244144703
SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA,2019,43.4,109.342,0.929785,3.0117908254132915,44.4624552560012,12.60825139125,-0.5617526843227543,0.038489178422237494,-0.9646132974666293,-1.0133363493699914,-1.7998019845622184,-1.27232462801151,-0.26163175295025837,-0.9889748234183103,-1.5360633062868643,3,-0.9288899608851443,27.075431654810014
SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA,2020,53.3088,113.638,1.05641,3.305671903431847,44.7866297761573,13.3136624860931,-0.2088127735679545,0.1477048255277517,-0.9561651073296722,-0.9152826173793539,-1.7871405168962482,-1.2481959921012473,-0.030553974020101404,-0.935723862354513,-1.5176682544987479,3,-0.8279820302911207,30.217810765778452
SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA,2021,57.2554,115.325,1.20966,3.737592816203257,45.1726204964815,14.6823561354842,-0.06823947995168467,0.1905928135787298,-0.9459405455252208,-0.7711717487668286,-1.7720646589219813,-1.2013797299524474,0.06117666681352256,-0.8585561471460247,-1.4867221944372142,3,-0.7613672249232387,32.292265881813286
SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA,2022,59.2246,118.15,1.40365,3.81961049670134,45.3756792066535,15.6478973478986,0.0019011296335680482,0.26241176215253736,-0.9329978848763101,-0.7438064630659744,-1.7641336799792242,-1.1683533251496103,0.1321564458930527,-0.8384021739711423,-1.4662435025644172,3,-0.7241630768808355,33.450842189558415
SGP,Singapore,East Asia & Pacific,High income,Not classified,2015,79.013,149.006,26.8979,8.184843932751534,,,0.7067408811655681,1.0468526390351585,0.7679321952746713,0.7126582821327963,,,0.8767967601003632,0.7402952387037338,,2,0.8085459994020485,81.18101519132564
SGP,Singapore,East Asia & Pacific,High income,Not classified,2016,84.4523,151.682,28.5393,9.855438806414044,107.745868589242,83.9409778236648,0.9004824095613959,1.1148836147461347,0.8774434236324312,1.2700540257154915,0.6718940985390429,1.1676162761742046,1.0076830121537652,1.0737487246739614,0.9197551873566238,3,1.0003956413947834,87.1554148633416
SGP,Singapore,East Asia & Pacific,High income,Not classified,2017,84.4523,149.568,26.3326,10.980047353592772,107.472873863465,84.7929138455372,0.9004824095613959,1.0611401608399305,0.7302164054667989,1.6452808549585796,0.6612315890619209,1.196756807476975,0.9808112852006632,1.1877486302126892,0.928994198269448,3,1.0325180378942667,88.15574008218223
SGP,Singapore,East Asia & Pacific,High income,Not classified,2018,88.1656,152.074,26.5087,11.347046288627844,105.745250914262,88.8864453410769,1.0327458290073228,1.124849288318147,0.7419654777915227,1.7677304371481013,0.5937548419696791,1.3367763390170047,1.078797558662735,1.254847957469812,0.9652655904933418,3,1.099637035541963,90.24589627620641
SGP,Singapore,East Asia & Pacific,High income,Not classified,2019,88.9493,159.347,26.5276,11.715722458959076,104.621987875083,91.0889904414776,1.0606603098787235,1.3097481247702891,0.7432264514822511,1.8907396306651838,0.5498829218567222,1.4121145484554631,1.1852042173245063,1.3169830410737173,0.9809987351560927,3,1.161061997851439,92.15873421983532
SGP,Singapore,East Asia & Pacific,High income,Not classified,2020,92.0043,150.259,26.8623,11.762740007957134,103.115839213946,93.134767179468,1.1694758503433524,1.0787072027742663,0.7655570278995426,1.9064270855343304,0.4910564213533894,1.4820904850766958,1.1240915265588094,1.3359920567169365,0.9865734532150426,3,1.1488856788302628,91.7795508363749
